Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N
"184","Rwanda","23082","Total FDI inflows","6110","Value US$","millions","4.580000","X","UNCTAD","5.500000","X","UNCTAD","5.840000","X","UNCTAD","0.001000","X","UNCTAD","2.000000","X","UNCTAD","2.220000","X","UNCTAD","2.590000","X","UNCTAD","7.100000","X","UNCTAD","1.740000","X","UNCTAD","8.100000","X","UNCTAD","18.500000","X","UNCTAD","1.500000","X","UNCTAD","4.700000","X","UNCTAD","7.700000","X","UNCTAD","7.960000","X","UNCTAD","30.643966","X","UNCTAD","82.283166","X","UNCTAD","102.290000","X","UNCTAD","118.670000","X","UNCTAD","250.504803","X","UNCTAD","119.105386","X","UNCTAD","254.963244","X","UNCTAD","257.600000","X","UNCTAD","458.900000","X","UNCTAD","379.800000","X","UNCTAD","342.300000","X","UNCTAD","356.436501","X","UNCTAD","381.911599","X","UNCTAD","353.844486","X","UNCTAD","134.754943","X","UNCTAD"
"184","Rwanda","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","5.284680","Fc","Calculated","6.406814","Fc","Calculated","6.418626","Fc","Calculated","0.000914","Fc","Calculated","2.264716","Fc","Calculated","2.668369","Fc","Calculated","2.645967","Fc","Calculated","7.368264","Fc","Calculated","2.036393","Fc","Calculated","10.710021","Fc","Calculated","27.915932","Fc","Calculated","2.560811","Fc","Calculated","7.542398","Fc","Calculated","11.951530","Fc","Calculated","10.947766","Fc","Calculated","40.674934","Fc","Calculated","95.881569","Fc","Calculated","104.121709","Fc","Calculated","117.142462","Fc","Calculated","245.879804","Fc","Calculated","112.271424","Fc","Calculated","234.805216","Fc","Calculated","243.239160","Fc","Calculated","436.212583","Fc","Calculated","379.800000","Fc","Calculated","355.881876","Fc","Calculated","362.171854","Fc","Calculated","404.564800","Fc","Calculated","381.722027","Fc","Calculated",,,
"184","Rwanda","23085","Total FDI outflows","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.946000","X","UNCTAD",,,,,,,,,,,,,,,,,,,"3.787824","X","UNCTAD","3.453281","X","UNCTAD","47.756564","X","UNCTAD","15.686571","X","UNCTAD","17.964147","X","UNCTAD","5.432309","X","UNCTAD",,,
"184","Rwanda","23085","Total FDI outflows","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.085501","Fc","Calculated",,,,,,,,,,,,,,,,,,,"3.600559","Fc","Calculated","3.453281","Fc","Calculated","49.651462","Fc","Calculated","15.938981","Fc","Calculated","19.029696","Fc","Calculated","5.860292","Fc","Calculated",,,
"187","Saint Helena, Ascension and Tristan da Cunha","23082","Total FDI inflows","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3.840000","X","UNCTAD","0.230000","X","UNCTAD",,,,,,,"-0.650000","X","UNCTAD","0.180000","X","UNCTAD","0.060000","X","UNCTAD","0.390000","X","UNCTAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"188","Saint Kitts and Nevis","23082","Total FDI inflows","6110","Value US$","millions","21.448148","X","UNCTAD","12.529630","X","UNCTAD","13.759259","X","UNCTAD","15.348148","X","UNCTAD","20.470370","X","UNCTAD","35.174074","X","UNCTAD","19.670370","X","UNCTAD","31.925926","X","UNCTAD","57.737037","X","UNCTAD","96.214815","X","UNCTAD","88.230741","X","UNCTAD","79.771689","X","UNCTAD","75.612163","X","UNCTAD","55.771474","X","UNCTAD","92.994489","X","UNCTAD","110.415630","X","UNCTAD","134.484438","X","UNCTAD","177.906027","X","UNCTAD","130.750839","X","UNCTAD","116.268480","X","UNCTAD","109.632707","X","UNCTAD","108.375333","X","UNCTAD","136.182704","X","UNCTAD","162.888518","X","UNCTAD","120.490741","X","UNCTAD","93.770000","X","UNCTAD","50.927407","X","UNCTAD","84.843333","X","UNCTAD","92.266667","X","UNCTAD","47.090862","X","UNCTAD"
"188","Saint Kitts and Nevis","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","41.074164","Fc","Calculated","22.787650","Fc","Calculated","24.535537","Fc","Calculated","25.753525","Fc","Calculated","34.081385","Fc","Calculated","58.185995","Fc","Calculated","31.014863","Fc","Calculated","48.967421","Fc","Calculated","86.160665","Fc","Calculated","152.341799","Fc","Calculated","135.194870","Fc","Calculated","118.126029","Fc","Calculated","110.129021","Fc","Calculated","78.227773","Fc","Calculated","132.591474","Fc","Calculated","137.893365","Fc","Calculated","157.961831","Fc","Calculated","203.467903","Fc","Calculated","144.130948","Fc","Calculated","125.323207","Fc","Calculated","111.857326","Fc","Calculated","110.453516","Fc","Calculated","139.410903","Fc","Calculated","162.380268","Fc","Calculated","120.490741","Fc","Calculated","91.653716","Fc","Calculated","47.532184","Fc","Calculated","80.382887","Fc","Calculated","86.181398","Fc","Calculated",,,
"188","Saint Kitts and Nevis","23085","Total FDI outflows","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.405926","X","UNCTAD","-6.466667","X","UNCTAD","-0.652593","X","UNCTAD","-0.443704","X","UNCTAD","-0.462593","X","UNCTAD",,,,"-6.467426","X","UNCTAD"
"188","Saint Kitts and Nevis","23085","Total FDI outflows","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.389058","Fc","Calculated","-6.466667","Fc","Calculated","-0.637864","Fc","Calculated","-0.414123","Fc","Calculated","-0.438273","Fc","Calculated",,,,,,
"189","Saint Lucia","23082","Total FDI inflows","6110","Value US$","millions","59.410000","X","UNCTAD","40.940741","X","UNCTAD","34.162963","X","UNCTAD","32.522222","X","UNCTAD","32.751852","X","UNCTAD","18.414815","X","UNCTAD","47.825926","X","UNCTAD","83.396296","X","UNCTAD","83.151852","X","UNCTAD","53.748148","X","UNCTAD","58.807407","X","UNCTAD","51.935415","X","UNCTAD","106.425926","X","UNCTAD","76.520285","X","UNCTAD","78.233430","X","UNCTAD","233.934733","X","UNCTAD","271.891074","X","UNCTAD","161.210706","X","UNCTAD","146.397591","X","UNCTAD","121.296973","X","UNCTAD","96.416428","X","UNCTAD","73.558379","X","UNCTAD","92.041441","X","UNCTAD","60.105185","X","UNCTAD","114.384074","X","UNCTAD","129.320370","X","UNCTAD","131.028889","X","UNCTAD","135.135556","X","UNCTAD","30.640741","X","UNCTAD","14.922428","X","UNCTAD"
"189","Saint Lucia","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","110.081305","Fc","Calculated","73.267036","Fc","Calculated","61.270944","Fc","Calculated","56.958801","Fc","Calculated","54.433100","Fc","Calculated","30.782371","Fc","Calculated","78.183986","Fc","Calculated","132.103109","Fc","Calculated","127.948169","Fc","Calculated","81.532203","Fc","Calculated","91.032011","Fc","Calculated","79.980126","Fc","Calculated","158.131422","Fc","Calculated","111.905137","Fc","Calculated","106.449165","Fc","Calculated","304.429294","Fc","Calculated","342.323867","Fc","Calculated","197.908966","Fc","Calculated","181.505468","Fc","Calculated","142.405782","Fc","Calculated","111.336524","Fc","Calculated","83.360300","Fc","Calculated","98.551243","Fc","Calculated","61.855511","Fc","Calculated","114.384074","Fc","Calculated","129.645261","Fc","Calculated","126.847979","Fc","Calculated","129.935535","Fc","Calculated","29.172212","Fc","Calculated",,,
"189","Saint Lucia","23085","Total FDI outflows","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.984074","X","UNCTAD","21.008148","X","UNCTAD","5.425926","X","UNCTAD","5.607778","X","UNCTAD","13.190741","X","UNCTAD","8.074815","X","UNCTAD","-39.194479","X","UNCTAD"
"189","Saint Lucia","23085","Total FDI outflows","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.963841","Fc","Calculated","21.008148","Fc","Calculated","5.439557","Fc","Calculated","5.428843","Fc","Calculated","12.683161","Fc","Calculated","7.687810","Fc","Calculated",,,
"191","Saint Vincent and the Grenadines","23082","Total FDI inflows","6110","Value US$","millions","8.896296","X","UNCTAD","13.900000","X","UNCTAD","31.400000","X","UNCTAD","47.285185","X","UNCTAD","30.640741","X","UNCTAD","42.644444","X","UNCTAD","92.470370","X","UNCTAD","88.951852","X","UNCTAD","56.796296","X","UNCTAD","37.744444","X","UNCTAD","21.040370","X","UNCTAD","34.048256","X","UNCTAD","55.164448","X","UNCTAD","65.686167","X","UNCTAD","40.087315","X","UNCTAD","109.112344","X","UNCTAD","119.406900","X","UNCTAD","159.243360","X","UNCTAD","110.221666","X","UNCTAD","97.218109","X","UNCTAD","85.623860","X","UNCTAD","115.111343","X","UNCTAD","159.568922","X","UNCTAD","122.732593","X","UNCTAD","57.642963","X","UNCTAD","153.077037","X","UNCTAD","98.139630","X","UNCTAD","100.469630","X","UNCTAD","113.066667","X","UNCTAD","72.892264","X","UNCTAD"
"191","Saint Vincent and the Grenadines","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","14.208930","Fc","Calculated","21.479754","Fc","Calculated","48.540387","Fc","Calculated","70.190740","Fc","Calculated","45.034548","Fc","Calculated","60.385020","Fc","Calculated","128.702418","Fc","Calculated","120.348973","Fc","Calculated","77.035743","Fc","Calculated","51.319192","Fc","Calculated","26.810977","Fc","Calculated","42.949062","Fc","Calculated","71.837314","Fc","Calculated","82.238159","Fc","Calculated","48.752306","Fc","Calculated","128.817264","Fc","Calculated","130.035338","Fc","Calculated","173.383665","Fc","Calculated","121.059520","Fc","Calculated","102.241758","Fc","Calculated","90.346736","Fc","Calculated","120.153463","Fc","Calculated","162.961620","Fc","Calculated","125.729223","Fc","Calculated","57.642963","Fc","Calculated","152.148929","Fc","Calculated","96.312580","Fc","Calculated","98.357886","Fc","Calculated","109.174592","Fc","Calculated",,,
"191","Saint Vincent and the Grenadines","23085","Total FDI outflows","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.169259","X","UNCTAD","4.666296","X","UNCTAD","-9.347778","X","UNCTAD","-4.646296","X","UNCTAD","-4.756667","X","UNCTAD","-6.250247","X","UNCTAD","-3.229607","X","UNCTAD"
"191","Saint Vincent and the Grenadines","23085","Total FDI outflows","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.295472","Fc","Calculated","4.666296","Fc","Calculated","-9.291102","Fc","Calculated","-4.559797","Fc","Calculated","-4.656688","Fc","Calculated","-6.035096","Fc","Calculated",,,
"244","Samoa","23082","Total FDI inflows","6110","Value US$","millions","3.190000","X","UNCTAD","5.000000","X","UNCTAD","5.000000","X","UNCTAD","3.000000","X","UNCTAD","3.440000","X","UNCTAD","1.160000","X","UNCTAD","19.990000","X","UNCTAD","3.000000","X","UNCTAD","-0.718517","X","UNCTAD","-1.206806","X","UNCTAD","1.414590","X","UNCTAD","1.599403","X","UNCTAD","2.724301","X","UNCTAD","7.757343","X","UNCTAD","3.756724","X","UNCTAD","21.853423","X","UNCTAD","6.905605","X","UNCTAD","49.461081","X","UNCTAD","9.605314","X","UNCTAD","0.408507","X","UNCTAD","14.873116","X","UNCTAD","20.888972","X","UNCTAD","13.959496","X","UNCTAD","22.856028","X","UNCTAD","26.813544","X","UNCTAD","2.549967","X","UNCTAD","9.078017","X","UNCTAD","16.722124","X","UNCTAD","-2.151612","X","UNCTAD","-0.774462","X","UNCTAD"
"244","Samoa","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","11.416097","Fc","Calculated","16.939793","Fc","Calculated","17.527624","Fc","Calculated","6.134154","Fc","Calculated","7.543926","Fc","Calculated","2.429874","Fc","Calculated","38.996812","Fc","Calculated","6.385302","Fc","Calculated","-1.546013","Fc","Calculated","-2.762835","Fc","Calculated","3.376980","Fc","Calculated","3.570638","Fc","Calculated","5.277198","Fc","Calculated","13.109865","Fc","Calculated","5.910051","Fc","Calculated","33.331182","Fc","Calculated","7.829476","Fc","Calculated","53.798065","Fc","Calculated","11.298575","Fc","Calculated","0.437278","Fc","Calculated","14.521975","Fc","Calculated","19.713459","Fc","Calculated","13.126119","Fc","Calculated","21.581632","Fc","Calculated","26.813544","Fc","Calculated","2.532115","Fc","Calculated","8.926797","Fc","Calculated","16.371447","Fc","Calculated","-2.125595","Fc","Calculated",,,
"244","Samoa","23085","Total FDI outflows","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5.045001","X","UNCTAD","-0.719238","X","UNCTAD",,,,,,,,,,,,,,,,,,,"0.593319","X","UNCTAD","11.263311","X","UNCTAD","0.097797","X","UNCTAD","4.430436","X","UNCTAD","3.796736","X","UNCTAD","15.289049","X","UNCTAD","0.098973","X","UNCTAD","0.037707","X","UNCTAD","4.314424","X","UNCTAD","4.920771","X","UNCTAD"
"244","Samoa","23085","Total FDI outflows","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9.772589","Fc","Calculated","-1.215508","Fc","Calculated",,,,,,,,,,,,,,,,,,,"0.579312","Fc","Calculated","10.629475","Fc","Calculated","0.091959","Fc","Calculated","4.183406","Fc","Calculated","3.796736","Fc","Calculated","15.182016","Fc","Calculated","0.097324","Fc","Calculated","0.036916","Fc","Calculated","4.262254","Fc","Calculated",,,
"193","Sao Tome and Principe","23082","Total FDI inflows","6110","Value US$","millions",,,,,,,"-0.480000","X","UNCTAD",,,,"0.030000","X","UNCTAD","0.320000","X","UNCTAD","0.140000","X","UNCTAD","4.200000","X","UNCTAD","3.040000","X","UNCTAD","3.800000","X","UNCTAD","3.000000","X","UNCTAD","3.600000","X","UNCTAD","3.400000","X","UNCTAD","3.500000","X","UNCTAD","15.700000","X","UNCTAD","38.000000","X","UNCTAD","36.000000","X","UNCTAD","79.100000","X","UNCTAD","15.500000","X","UNCTAD","50.600000","X","UNCTAD","32.200000","X","UNCTAD","22.471527","X","UNCTAD","11.105345","X","UNCTAD","41.385982","X","UNCTAD","15.499615","X","UNCTAD","30.607771","X","UNCTAD","29.184452","X","UNCTAD","23.203612","X","UNCTAD","24.191799","X","UNCTAD","47.112185","X","UNCTAD"
"193","Sao Tome and Principe","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions",,,,,,,"-0.544366","Fc","Calculated",,,,"0.043007","Fc","Calculated","0.357157","Fc","Calculated","0.232097","Fc","Calculated","9.075606","Fc","Calculated","6.296264","Fc","Calculated","8.020143","Fc","Calculated","6.546959","Fc","Calculated","7.141398","Fc","Calculated","6.069369","Fc","Calculated","5.932103","Fc","Calculated","23.792890","Fc","Calculated","58.982582","Fc","Calculated","53.191332","Fc","Calculated","98.066199","Fc","Calculated","19.703732","Fc","Calculated","65.267416","Fc","Calculated","36.711808","Fc","Calculated","24.400960","Fc","Calculated","10.537980","Fc","Calculated","36.330263","Fc","Calculated","15.499615","Fc","Calculated","29.195580","Fc","Calculated","26.538317","Fc","Calculated","19.798979","Fc","Calculated","20.592446","Fc","Calculated",,,
"193","Sao Tome and Principe","23085","Total FDI outflows","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.600000","X","UNCTAD","3.100000","X","UNCTAD","3.100000","X","UNCTAD","0.100000","X","UNCTAD","0.200000","X","UNCTAD","0.100000","X","UNCTAD","0.300000","X","UNCTAD","0.402788","X","UNCTAD","0.910219","X","UNCTAD","3.931551","X","UNCTAD","2.654806","X","UNCTAD","1.006101","X","UNCTAD","0.322067","X","UNCTAD","2.393965","X","UNCTAD","0.938906","X","UNCTAD","0.853447","X","UNCTAD"
"193","Sao Tome and Principe","23085","Total FDI outflows","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.125872","Fc","Calculated","4.811737","Fc","Calculated","4.580365","Fc","Calculated","0.123977","Fc","Calculated","0.254242","Fc","Calculated","0.128987","Fc","Calculated","0.342035","Fc","Calculated","0.437371","Fc","Calculated","0.863716","Fc","Calculated","3.451272","Fc","Calculated","2.654806","Fc","Calculated","0.959681","Fc","Calculated","0.292865","Fc","Calculated","2.042702","Fc","Calculated","0.799212","Fc","Calculated",,,
"194","Saudi Arabia","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.000000","X","UNCTAD",,,,"24.000000","X","INTRACEN","35.000000","X","INTRACEN","42.000000","X","INTRACEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"194","Saudi Arabia","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.354701","Fc","Calculated",,,,"26.876663","Fc","Calculated","33.326033","Fc","Calculated","47.446583","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"194","Saudi Arabia","23080","FDI inflows to Agriculture, Forestry and Fishing","6141","Share of Total FDI inflows US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.008266","Fc","Calculated",,,,"0.098624","Fc","Calculated","0.088707","Fc","Calculated","0.115202","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"194","Saudi Arabia","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-542.000000","X","INTRACEN","151.000000","X","INTRACEN","335.000000","X","INTRACEN","273.000000","X","INTRACEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"194","Saudi Arabia","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-657.725483","Fc","Calculated","169.099005","Fc","Calculated","318.977748","Fc","Calculated","308.402790","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"194","Saudi Arabia","23081","FDI inflows to Food, Beverages and Tobacco","6141","Share of Total FDI inflows US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2.962854","Fc","Calculated","0.620511","Fc","Calculated","0.849050","Fc","Calculated","0.748814","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"194","Saudi Arabia","23082","Total FDI inflows","6110","Value US$","millions","165.000000","X","UNCTAD","250.000000","X","UNCTAD","180.000000","X","UNCTAD","690.000000","X","UNCTAD","578.000000","X","UNCTAD","64.000000","X","UNCTAD","57.000000","X","UNCTAD","94.000000","X","UNCTAD","123.000000","X","UNCTAD","183.000000","X","UNCTAD","504.000000","X","UNCTAD","453.000000","X","UNCTAD","778.461364","X","UNCTAD","1942.000000","X","UNCTAD","12097.333000","X","UNCTAD","18293.173333","X","UNCTAD","24334.783189","X","UNCTAD","39455.863929","X","UNCTAD","36457.666667","X","UNCTAD","29232.706667","X","UNCTAD","16308.280000","X","UNCTAD","12182.373333","X","UNCTAD","8864.693333","X","UNCTAD","8011.786667","X","UNCTAD","8141.026667","X","UNCTAD","7452.533333","X","UNCTAD","1418.843614","X","UNCTAD","4247.119093","X","UNCTAD","4562.573671","X","UNCTAD","5486.095693","X","UNCTAD"
"194","Saudi Arabia","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","407.177176","Fc","Calculated","618.770528","Fc","Calculated","453.054721","Fc","Calculated","1717.896498","Fc","Calculated","1359.926404","Fc","Calculated","139.629154","Fc","Calculated","120.198898","Fc","Calculated","230.314256","Fc","Calculated","263.230545","Fc","Calculated","352.990193","Fc","Calculated","988.446550","Fc","Calculated","838.477414","Fc","Calculated","1408.263605","Fc","Calculated","3163.391964","Fc","Calculated","16388.275059","Fc","Calculated","22199.052163","Fc","Calculated","27251.573616","Fc","Calculated","37568.783913","Fc","Calculated","41185.516893","Fc","Calculated","28179.362111","Fc","Calculated","13607.469461","Fc","Calculated","9772.401419","Fc","Calculated","7198.581618","Fc","Calculated","6657.127742","Fc","Calculated","8141.026667","Fc","Calculated","7686.700992","Fc","Calculated","1360.492107","Fc","Calculated","3652.147710","Fc","Calculated","3904.407670","Fc","Calculated",,,
"194","Saudi Arabia","23085","Total FDI outflows","6110","Value US$","millions","-127.907099","X","UNCTAD","195.271547","X","UNCTAD","44.893045","X","UNCTAD","286.646658","X","UNCTAD","119.574445","X","UNCTAD","323.405753","X","UNCTAD","325.959888","X","UNCTAD","127.897821","X","UNCTAD","110.681444","X","UNCTAD","1550.000000","X","UNCTAD","45.629000","X","UNCTAD","2020.025000","X","UNCTAD","473.000000","X","UNCTAD","78.735000","X","UNCTAD","-349.867000","X","UNCTAD","-38.560000","X","UNCTAD","-134.916611","X","UNCTAD","3497.620000","X","UNCTAD","2177.270000","X","UNCTAD","3906.848667","X","UNCTAD","3429.918667","X","UNCTAD","4401.548333","X","UNCTAD","4943.293333","X","UNCTAD","5395.990000","X","UNCTAD","5389.928333","X","UNCTAD","8936.155333","X","UNCTAD","7279.599195","X","UNCTAD","19252.328473","X","UNCTAD","13547.065583","X","UNCTAD","4854.208727","X","UNCTAD"
