Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"38","Sri Lanka","23018","Total Credit","6184","Value US$, 2015 prices","millions",,,,,,,,,,,"6287.000000","","6398.000000","","6576.000000","","7182.000000","","7764.000000","","7066.000000","","7418.000000","","7994.000000","","8988.000000","","10242.000000","","11599.000000","","12381.000000","","13463.000000","","12086.000000","","14071.000000","","18151.000000","","19147.000000","","19327.000000","","20494.000000","","25236.000000","","29804.000000","","32077.000000","","35964.000000","","36889.000000","",,
"276","Sudan","23068","Credit to Agriculture, Forestry and Fishing","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3673.477000","","5229.370000","","6698.212000","","8401.164000","","11830.288000","","21011.323000","","19634.945000","","32865.122000","","68692.825000",""
"276","Sudan","23068","Credit to Agriculture, Forestry and Fishing","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7021.144797","","7811.267206","","7270.328707","","8401.164000","","10236.381099","","14121.461792","","9407.944669","","11674.542735","","23981.575548",""
"276","Sudan","23068","Credit to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1028.133176","","1099.355317","","1167.573240","","1394.214540","","1752.267499","","3143.826309","","807.062226","","713.522030","","1283.978037",""
"276","Sudan","23068","Credit to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1165.193752","","1296.319380","","1206.547125","","1394.214540","","1698.773133","","2343.515698","","1561.299448","","1937.449678","",,
"276","Sudan","23068","Credit to Agriculture, Forestry and Fishing","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.803447","Fc","16.007976","Fc","17.390083","Fc","16.795759","Fc","18.427959","Fc","21.076889","Fc","13.399518","Fc","16.181556","Fc","19.336221","Fc"
"276","Sudan","23068","Credit to Agriculture, Forestry and Fishing","6159","Agriculture orientation index US$","index",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.431993","Fc","0.523527","Fc","0.541870","Fc","0.525661","Fc","0.759296","Fc","0.934247","Fc","0.623233","Fc","0.800818","Fc",,
"276","Sudan","23018","Total Credit","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24815.011000","","32667.278000","","38517.423000","","50019.557000","","64197.494000","","99688.920000","","146534.707000","","203102.353000","","355254.646000",""
"276","Sudan","23018","Total Credit","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47429.000000","","48796.000000","","41807.000000","","50020.000000","","55548.000000","","67000.000000","","70211.000000","","72147.000000","","124024.000000",""
"276","Sudan","23018","Total Credit","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6945.228207","","6867.547289","","6714.017466","","8300.991819","","9508.744189","","14915.988370","","6023.068915","","4409.477111","","6640.273757",""
"276","Sudan","23018","Total Credit","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7871.000000","","8098.000000","","6938.000000","","8301.000000","","9218.000000","","11119.000000","","11652.000000","","11973.000000","",,
"207","Suriname","23068","Credit to Agriculture, Forestry and Fishing","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.800000","","50.900000","","78.100000","","85.800000","","93.000000","","78.700000","","85.000000","","105.300000","","114.300000","","147.500000","","137.500000","","133.300000","","146.500000","","158.000000","","174.700000",""
"207","Suriname","23068","Credit to Agriculture, Forestry and Fishing","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.382288","","84.495632","","112.228446","","115.785411","","117.075087","","87.023925","","84.884557","","104.753188","","111.927145","","147.500000","","108.985994","","87.015556","","91.372331","","92.645800","","98.717297",""
"207","Suriname","23068","Credit to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.963554","","18.542805","","28.451730","","31.256831","","33.874640","","24.082007","","25.757576","","31.909091","","34.636364","","43.170732","","22.075480","","17.802622","","19.631461","","21.185304","","18.765685",""
"207","Suriname","23068","Credit to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.648478","","24.730401","","32.847365","","33.888400","","34.265853","","25.470426","","24.844299","","30.659413","","32.758948","","43.170732","","31.898308","","25.467899","","26.743091","","27.115836","","22.765601",""
"207","Suriname","23068","Credit to Agriculture, Forestry and Fishing","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.218013","Fc","4.850391","Fc","5.630858","Fc","5.188052","Fc","4.445932","Fc","3.381892","Fc","3.138500","Fc","3.123146","Fc","2.683918","Fc","3.364200","Fc","3.098801","Fc","2.556235","Fc","2.545259","Fc","2.845821","Fc","2.495144","Fc"
"207","Suriname","23068","Credit to Agriculture, Forestry and Fishing","6159","Agriculture orientation index US$","index",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.522340","Fc","0.477731","Fc","0.630705","Fc","0.527485","Fc","0.469481","Fc","0.387409","Fc","0.374153","Fc","0.368206","Fc","0.292214","Fc","0.371610","Fc","0.313822","Fc","0.221274","Fc","0.229885","Fc","0.301537","Fc",,
"207","Suriname","23019","Credit to Agriculture","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.500000","","39.200000","","64.400000","","70.500000","","76.300000","","69.000000","","73.200000","","90.700000","","95.600000","","126.200000","","121.600000","","114.800000","","132.500000","","144.700000","","141.700000",""
"207","Suriname","23019","Credit to Agriculture","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.185083","","65.073257","","92.541766","","95.138362","","96.051926","","76.297978","","73.100583","","90.229005","","93.615354","","126.200000","","96.383250","","74.939128","","82.640504","","84.847134","","80.070068",""
"207","Suriname","23019","Credit to Agriculture","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.209567","","14.280510","","23.460838","","25.683060","","27.791774","","21.113831","","22.181818","","27.484848","","28.969697","","36.936585","","19.522751","","15.331890","","17.755417","","19.401984","","15.220936",""
"207","Suriname","23019","Credit to Agriculture","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.322466","","19.045810","","27.085407","","27.845364","","28.112737","","22.331123","","21.395326","","26.408440","","27.399435","","36.936585","","28.209704","","21.933345","","24.187437","","24.833300","","18.465287",""
"207","Suriname","23019","Credit to Agriculture","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.990946","Fc","3.735468","Fc","4.643115","Fc","4.262910","Fc","3.647576","Fc","2.965064","Fc","2.702802","Fc","2.690117","Fc","2.244816","Fc","2.878387","Fc","2.740467","Fc","2.201469","Fc","2.302026","Fc","2.606268","Fc","2.023823","Fc"
"207","Suriname","23066","Credit to Agriculture and Fishery","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.800000","","49.400000","","75.100000","","83.000000","","91.300000","","77.000000","","83.000000","","104.300000","","114.100000","","147.000000","","136.300000","","132.300000","","144.900000","","155.700000","","170.400000",""
"207","Suriname","23066","Credit to Agriculture and Fishery","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.615569","","82.005584","","107.917494","","112.006866","","114.935004","","85.144120","","82.887273","","103.758381","","111.731297","","147.000000","","108.034844","","86.362776","","90.374408","","91.297158","","96.287506",""
"207","Suriname","23066","Credit to Agriculture and Fishery","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.599089","","17.996357","","27.358834","","30.236794","","33.255426","","23.561812","","25.151515","","31.606061","","34.575758","","43.024390","","21.882821","","17.669069","","19.417056","","20.876911","","18.303794",""
"207","Suriname","23066","Credit to Agriculture and Fishery","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.131390","","24.001607","","31.585622","","32.782485","","33.639488","","24.920239","","24.259728","","30.368251","","32.701627","","43.024390","","31.619923","","25.276842","","26.451016","","26.721112","","22.205258",""
"207","Suriname","23066","Credit to Agriculture and Fishery","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.098880","Fc","4.707452","Fc","5.414564","Fc","5.018745","Fc","4.364662","Fc","3.308839","Fc","3.064653","Fc","3.093487","Fc","2.679221","Fc","3.352796","Fc","3.071757","Fc","2.537059","Fc","2.517461","Fc","2.804395","Fc","2.433729","Fc"
"207","Suriname","23067","Credit to Agriculture and Forestry","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.500000","","40.700000","","67.400000","","73.300000","","78.000000","","70.700000","","75.200000","","91.700000","","95.800000","","126.700000","","122.800000","","115.800000","","134.100000","","147.000000","","146.000000",""
"207","Suriname","23067","Credit to Agriculture and Forestry","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.951802","","67.563305","","96.852718","","98.916907","","98.192008","","78.177783","","75.097867","","91.223812","","93.811203","","126.700000","","97.334401","","75.591908","","83.638428","","86.195776","","82.499859",""
"207","Suriname","23067","Credit to Agriculture and Forestry","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.574032","","14.826958","","24.553734","","26.703097","","28.410988","","21.634027","","22.787879","","27.787879","","29.030303","","37.082927","","19.715410","","15.465443","","17.969822","","19.710378","","15.682828",""
"207","Suriname","23067","Credit to Agriculture and Forestry","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.839555","","19.774603","","28.347150","","28.951279","","28.739102","","22.881310","","21.979898","","26.699603","","27.456756","","37.082927","","28.488089","","22.124402","","24.479512","","25.228025","","19.025631",""
"207","Suriname","23067","Credit to Agriculture and Forestry","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.110079","Fc","3.878407","Fc","4.859409","Fc","4.432217","Fc","3.728846","Fc","3.038116","Fc","2.776650","Fc","2.719777","Fc","2.249513","Fc","2.889791","Fc","2.767511","Fc","2.220645","Fc","2.329824","Fc","2.647695","Fc","2.085238","Fc"
"207","Suriname","23063","Credit to Fishery","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.300000","","10.200000","","10.700000","","12.500000","","15.000000","","8.000000","","9.800000","","13.600000","","18.500000","","20.800000","","14.700000","","17.500000","","12.400000","","11.000000","","28.700000",""
"207","Suriname","23063","Credit to Fishery","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.430486","","16.932327","","15.375728","","16.868504","","18.883078","","8.846142","","9.786690","","13.529377","","18.115942","","20.800000","","11.651594","","11.423648","","7.733904","","6.450024","","16.217438",""
"207","Suriname","23063","Credit to Fishery","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.389522","","3.715847","","3.897996","","4.553734","","5.463652","","2.447980","","2.969697","","4.121212","","5.606061","","6.087805","","2.360069","","2.337178","","1.661639","","1.474926","","3.082857",""
"207","Suriname","23063","Credit to Fishery","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.808924","","4.955797","","4.500215","","4.937121","","5.526750","","2.589116","","2.864402","","3.959810","","5.302192","","6.087805","","3.410219","","3.343498","","2.263579","","1.887811","","3.739970",""
"207","Suriname","23063","Credit to Fishery","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.107934","Fc","0.971984","Fc","0.771449","Fc","0.755835","Fc","0.717086","Fc","0.343776","Fc","0.361851","Fc","0.403369","Fc","0.434405","Fc","0.474409","Fc","0.331290","Fc","0.335590","Fc","0.215435","Fc","0.198127","Fc","0.409906","Fc"
"207","Suriname","23064","Credit to Forestry","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.000000","","1.500000","","3.000000","","2.800000","","1.700000","","1.700000","","2.000000","","1.000000","","0.200000","","0.500000","","1.200000","","1.000000","","1.600000","","2.300000","","4.300000",""
"207","Suriname","23064","Credit to Forestry","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.766719","","2.490048","","4.310952","","3.778545","","2.140082","","1.879805","","1.997284","","0.994807","","0.195848","","0.500000","","0.951150","","0.652780","","0.997923","","1.348641","","2.429790",""
"207","Suriname","23064","Credit to Forestry","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.364465","","0.546448","","1.092896","","1.020036","","0.619214","","0.520196","","0.606061","","0.303030","","0.060606","","0.146341","","0.192659","","0.133553","","0.214405","","0.308394","","0.461892",""
"207","Suriname","23064","Credit to Forestry","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.517089","","0.728794","","1.261743","","1.105915","","0.626365","","0.550187","","0.584572","","0.291163","","0.057321","","0.146341","","0.278385","","0.191057","","0.292075","","0.394724","","0.560344",""
"207","Suriname","23064","Credit to Forestry","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.119133","Fc","0.142939","Fc","0.216294","Fc","0.169307","Fc","0.081270","Fc","0.073052","Fc","0.073847","Fc","0.029660","Fc","0.004696","Fc","0.011404","Fc","0.027044","Fc","0.019177","Fc","0.027798","Fc","0.041427","Fc","0.061415","Fc"
"207","Suriname","23065","Credit to Forestry and Fishery","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.300000","","11.700000","","13.700000","","15.300000","","16.700000","","9.700000","","11.800000","","14.600000","","18.700000","","21.300000","","15.900000","","18.500000","","14.000000","","13.300000","","33.000000",""
"207","Suriname","23065","Credit to Forestry and Fishery","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.197205","","19.422375","","19.686680","","20.647049","","21.023161","","10.725948","","11.783974","","14.524184","","18.311790","","21.300000","","12.602744","","12.076427","","8.731827","","7.798665","","18.647228",""
"207","Suriname","23065","Credit to Forestry and Fishery","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.753986","","4.262295","","4.990893","","5.573770","","6.082865","","2.968176","","3.575758","","4.424242","","5.666667","","6.234146","","2.552728","","2.470731","","1.876044","","1.783320","","3.544749",""
"207","Suriname","23065","Credit to Forestry and Fishery","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.326012","","5.684591","","5.761958","","6.043036","","6.153116","","3.139303","","3.448973","","4.250973","","5.359513","","6.234146","","3.688604","","3.534555","","2.555654","","2.282536","","4.300314",""
"207","Suriname","23065","Credit to Forestry and Fishery","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.227067","Fc","1.114923","Fc","0.987743","Fc","0.925142","Fc","0.798355","Fc","0.416828","Fc","0.435698","Fc","0.433029","Fc","0.439101","Fc","0.485813","Fc","0.358334","Fc","0.354766","Fc","0.243233","Fc","0.239553","Fc","0.471321","Fc"
"207","Suriname","23018","Total Credit","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"839.400000","","1049.400000","","1387.000000","","1653.800000","","2091.800000","","2327.100000","","2708.300000","","3371.600000","","4258.700000","","4384.400000","","4437.200000","","5214.700000","","5755.800000","","5552.000000","","7001.600000",""
"207","Suriname","23018","Total Credit","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1483.000000","","1742.000000","","1993.000000","","2232.000000","","2633.000000","","2573.000000","","2705.000000","","3354.000000","","4170.000000","","4384.000000","","3517.000000","","3404.000000","","3590.000000","","3256.000000","","3956.000000",""
"207","Suriname","23018","Total Credit","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"305.931663","","382.295082","","505.282331","","602.477231","","761.924419","","712.086903","","820.696970","","1021.696970","","1290.515152","","1283.239024","","712.387765","","696.439103","","771.295325","","744.435505","","752.088277",""
"207","Suriname","23018","Total Credit","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"434.000000","","510.000000","","583.000000","","653.000000","","771.000000","","753.000000","","792.000000","","982.000000","","1221.000000","","1283.000000","","1029.000000","","996.000000","","1051.000000","","953.000000","","912.000000",""
"211","Switzerland","23068","Credit to Agriculture, Forestry and Fishing","6109","Value Local Currency","millions",,,,,,,,,,,,,"5259.000000","","6002.000000","","4842.000000","","4755.000000","","4715.000000","","4330.000000","","4373.000000","","4672.000000","","4825.000000","","6988.000000","","7655.000000","","7067.000000","","7328.000000","","7941.000000","","7760.000000","","8281.000000","","8566.000000","","9024.000000","","9337.000000","","9677.000000","","9740.000000","","10310.000000","","10450.000000","","10492.000000",""
"211","Switzerland","23068","Credit to Agriculture, Forestry and Fishing","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,"5762.611946","","6589.753274","","5314.040943","","5148.700535","","5056.088807","","4655.313293","","4646.502426","","4948.990023","","5063.745472","","7178.893969","","7681.331605","","6988.795380","","7216.789277","","7794.387570","","7619.197235","","8131.063195","","8412.885484","","8915.322222","","9337.000000","","9735.089278","","9835.333891","","10338.347750","","10485.630171","","10477.331736",""
"211","Switzerland","23068","Credit to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,,,,"3623.616554","","4139.843362","","3223.369093","","2815.537861","","2793.883676","","2778.120855","","3247.315408","","3757.149702","","3874.952149","","5573.264071","","6377.222500","","6524.850197","","6734.417057","","7614.303396","","8738.325162","","8831.328843","","9241.522508","","9849.904147","","9701.975432","","9820.433379","","9891.421172","","10543.180000","","10514.755800","","11175.473320",""
"211","Switzerland","23068","Credit to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,"5987.865282","","6847.345333","","5521.765209","","5349.956887","","5253.725008","","4837.285622","","4828.133087","","5142.441039","","5261.685022","","7459.514105","","7981.594912","","7261.985274","","7498.866506","","8099.064822","","7917.085847","","8448.930260","","8741.756300","","9263.784502","","9701.975432","","10115.627624","","10219.793352","","10742.463439","","10895.510303","",,
"211","Switzerland","23068","Credit to Agriculture, Forestry and Fishing","61132","Share of Total Credit US$","%",,,,,,,,,,,,,"0.923270","Fc","1.047610","Fc","0.813942","Fc","0.796725","Fc","0.758679","Fc","0.706663","Fc","0.708320","Fc","0.731319","Fc","0.726375","Fc","0.913107","Fc","0.935011","Fc","0.836820","Fc","0.832495","Fc","0.884112","Fc","0.828046","Fc","0.835810","Fc","0.827242","Fc","0.846440","Fc","0.866471","Fc","0.872738","Fc","0.859103","Fc","0.878848","Fc","0.862544","Fc","0.832433","Fc"
"211","Switzerland","23068","Credit to Agriculture, Forestry and Fishing","6159","Agriculture orientation index US$","index",,,,,,,,,,,,,"0.742307","Fc","0.895162","Fc","0.746746","Fc","0.757678","Fc","0.825674","Fc","0.759015","Fc","0.848579","Fc","0.785293","Fc","0.892112","Fc","1.218093","Fc","1.216225","Fc","1.073724","Fc","1.160519","Fc","1.343830","Fc","1.234165","Fc","1.328010","Fc","1.260120","Fc","1.206972","Fc","1.399157","Fc","1.341184","Fc","1.378936","Fc","1.394808","Fc","1.309206","Fc",,
"211","Switzerland","23018","Total Credit","6109","Value Local Currency","millions",,,,,,,,,,,,,"569606.000000","","572923.000000","","594883.000000","","596818.000000","","621475.000000","","612739.000000","","617376.000000","","638846.000000","","664257.000000","","765299.000000","","818707.000000","","844507.000000","","880246.000000","","898189.000000","","937146.000000","","990776.000000","","1035489.000000","","1066112.000000","","1077589.000000","","1108809.000000","","1133740.000000","","1173127.000000","","1211532.000000","","1260402.000000",""
"211","Switzerland","23018","Total Credit","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,"624153.000000","","629027.000000","","652877.000000","","646233.000000","","666433.000000","","658774.000000","","655989.000000","","676721.000000","","697125.000000","","786205.000000","","821523.000000","","835162.000000","","866887.000000","","881606.000000","","920142.000000","","972837.000000","","1016980.000000","","1053273.000000","","1077589.000000","","1115465.000000","","1144837.000000","","1176353.000000","","1215663.000000","","1258640.000000",""
"211","Switzerland","23018","Total Credit","6110","Value US$","millions",,,,,,,,,,,,,"392476.465300","","395170.189700","","396019.718300","","353388.785500","","368256.385500","","393132.331300","","458452.915000","","513750.012600","","533464.060000","","610362.538700","","682047.903500","","779720.060200","","808944.279000","","861237.067500","","1055294.648000","","1056619.812000","","1117148.599000","","1163685.839000","","1119711.042000","","1125243.868000","","1151365.487000","","1199659.469000","","1219039.534000","","1342507.523000",""
"211","Switzerland","23018","Total Credit","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,"648550.000000","","653616.000000","","678398.000000","","671493.000000","","692483.000000","","684525.000000","","681631.000000","","703174.000000","","724375.000000","","816937.000000","","853637.000000","","867808.000000","","900771.000000","","916067.000000","","956117.000000","","1010868.000000","","1056735.000000","","1094441.000000","","1119711.000000","","1159068.000000","","1189588.000000","","1222335.000000","","1263183.000000","",,
"212","Syrian Arab Republic","23068","Credit to Agriculture, Forestry and Fishing","6109","Value Local Currency","millions","12106.000000","","15628.400000","","17966.600000","","19667.000000","","21328.000000","","22070.000000","","23431.000000","","23337.000000","","25200.000000","","23253.000000","","47502.000000","","60921.000000","","82694.000000","","85396.000000","","80425.000000","","82039.000000","","98326.000000","","96286.000000","","140026.000000","","147860.000000","","211648.583370","","207394.570920","","164846.441740","","200052.656490","","254532.731710","","433696.069150","","423259.196370","","409007.623940","","714200.226660","","1072627.530500",""
"212","Syrian Arab Republic","23068","Credit to Agriculture, Forestry and Fishing","6183","Value Local Currency, 2015 prices","millions","145324.898260","","178471.587790","","193829.091730","","185971.083560","","191323.692990","","179702.639760","","185665.610140","","186256.434810","","187193.581930","","157456.374980","","312523.438270","","408657.329150","","531049.718080","","497072.142870","","418165.841690","","390989.591280","","423053.093540","","357288.369560","","534454.461480","","527085.026590","","677294.972870","","525705.680560","","317107.520220","","270690.032560","","254532.731710","","330760.190320","","275618.587570","","253164.574920","","360658.004540","",,
"212","Syrian Arab Republic","23068","Credit to Agriculture, Forestry and Fishing","6110","Value US$","millions","483.668681","","607.528614","","675.436090","","481.482522","","505.726812","","483.705736","","508.373896","","515.734807","","547.826087","","505.500000","","1032.652174","","1298.032670","","1605.708738","","1654.533712","","1516.046435","","1573.336317","","1959.465923","","2067.184313","","3005.924866","","3202.396852","","4378.634233","","3211.395088","","1516.061696","","1297.947554","","1073.845617","","942.252532","","859.216176","","942.413880","","1595.671429","","1100.130800",""
"212","Syrian Arab Republic","23068","Credit to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions","613.108053","","752.956051","","817.743988","","784.591341","","807.172734","","758.144013","","783.300687","","785.797792","","789.752572","","664.291600","","1318.498747","","1724.082852","","2240.438371","","2097.088613","","1764.192453","","1649.541851","","1784.821171","","1507.353298","","2254.804418","","2223.716835","","2857.426231","","2217.890872","","1337.847086","","1142.016607","","1073.845617","","1395.437655","","1162.803147","","1068.076256","","1521.585434","",,
"212","Syrian Arab Republic","23068","Credit to Agriculture, Forestry and Fishing","61132","Share of Total Credit US$","%","12.207222","Fc","12.493125","Fc","8.742131","Fc","11.367551","Fc","10.449524","Fc","10.320994","Fc","9.847772","Fc","10.015966","Fc","9.880183","Fc","8.809056","Fc","17.609182","Fc","24.807695","Fc","28.816152","Fc","25.869815","Fc","19.070575","Fc","16.690809","Fc","15.523867","Fc","11.063605","Fc","13.618345","Fc","12.199761","Fc","18.250811","Fc","18.675039","Fc","14.273712","Fc","16.306823","Fc","17.672244","Fc","25.667979","Fc","22.246784","Fc","21.768656","Fc","25.926451","Fc","25.183553","Fc"
"212","Syrian Arab Republic","23068","Credit to Agriculture, Forestry and Fishing","6159","Agriculture orientation index US$","index","0.397942","Fc","0.393950","Fc","0.301365","Fc","0.408301","Fc","0.370530","Fc","0.372366","Fc","0.382084","Fc","0.340837","Fc","0.405826","Fc","0.356152","Fc","0.690622","Fc","0.997754","Fc","1.168754","Fc","1.153190","Fc","0.939756","Fc","0.777880","Fc","0.797781","Fc","0.589857","Fc","0.597427","Fc","0.618035","Fc","0.893319","Fc","0.889783","Fc","0.700170","Fc","0.791533","Fc","0.855440","Fc","1.249125","Fc","1.079784","Fc","1.056553","Fc","1.259478","Fc",,
"212","Syrian Arab Republic","23019","Credit to Agriculture","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,"23253.000000","","47502.000000","","60921.000000","","82694.000000","","85396.000000","","80425.000000","","82039.000000","","98326.000000","","96286.000000","","140026.000000","","147860.000000","","211648.583370","","207394.570920","","164846.441740","","200052.656490","","254532.731710","","433696.069150","","423259.196370","","409007.623940","","714200.226660","","1072627.530500",""
"212","Syrian Arab Republic","23019","Credit to Agriculture","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,"157456.374980","","312523.438270","","408657.329150","","531049.718080","","497072.142870","","418165.841690","","390989.591280","","423053.093540","","357288.369560","","534454.461480","","527085.026590","","677294.972870","","525705.680560","","317107.520220","","270690.032560","","254532.731710","","330760.190320","","275618.587570","","253164.574920","","360658.004540","",,
"212","Syrian Arab Republic","23019","Credit to Agriculture","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,"505.500000","","1032.652174","","1298.032670","","1605.708738","","1654.533712","","1516.046435","","1573.336317","","1959.465923","","2067.184313","","3005.924866","","3202.396852","","4378.634233","","3211.395088","","1516.061696","","1297.947554","","1073.845617","","942.252532","","859.216176","","942.413880","","1595.671429","","1100.130801",""
"212","Syrian Arab Republic","23019","Credit to Agriculture","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,"664.291600","","1318.498747","","1724.082853","","2240.438371","","2097.088614","","1764.192453","","1649.541851","","1784.821171","","1507.353298","","2254.804418","","2223.716836","","2857.426231","","2217.890872","","1337.847086","","1142.016607","","1073.845617","","1395.437655","","1162.803147","","1068.076256","","1521.585435","",,
